"hg1"	"hg2"	"distance"	"hg1_Hgsubgroup"	"hg1_oneletter"	"hg2_Hgsubgroup"	"hg2_oneletter"	"hg1_MacroPhylo"	"hg2_MacroPhylo"	"ArrayType"	"matched_subgroup"	"matched_oneletter"	"matched_macro"	"matched_haplogroup"	"matched_level"	"Group"	"InLegend"
"A2+(64)+@153"	"N"	6	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B2d"	"B2d"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2d"	"B2d"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L3e2a1b3"	"L3e2a"	3	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C1c3"	"C1c3"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C1d1"	"C1d1"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L2a1c4a"	"L2a1c"	2	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2d"	"B2d"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2w"	"N"	6	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B2b+152"	"B2"	2	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2+(64)+@153"	"N"	6	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B2d"	"B2d"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"H6a1a7"	"H6a1a"	1	"H6"	"H"	"H6"	"H"	"HV"	"HV"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3e4a"	"L3e4"	1	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C1d1d"	"C1d1"	1	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2+(64)"	"N"	5	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2"	"N"	4	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2y"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2y"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D1"	"D4"	1	"D1"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"D1"	"D4l1a"	4	"D1"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"D1"	"D4l1a"	4	"D1"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"A2+(64)"	"N"	5	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"D1"	"D4l1a"	4	"D1"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"A2+(64)"	"N"	5	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2+(64)"	"N"	5	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"D1"	"D4"	1	"D1"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"B2"	"B2b2"	2	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L2a1a"	"L2a1a"	0	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2+(64)"	"N"	5	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D1"	"D4"	1	"D1"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"D1"	"D4"	1	"D1"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"B2"	"B2j"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C"	"C1c"	2	"C"	"C"	"C1"	"C"	"M8"	"M8"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2"	"N"	4	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2+(64)"	"N"	5	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"H13a1a1"	"H13a"	3	"H13"	"H"	"H13"	"H"	"HV"	"HV"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2y"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D1"	"D4"	1	"D1"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"B2b+152"	"B2"	2	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3e3b1"	"L3e3b"	1	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D1"	"D4"	1	"D1"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2b+152"	"B2"	2	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"D1"	"D4"	1	"D1"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D4h3a9"	"D4h3a3a*2"	5	"D4"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D1"	"D4"	1	"D1"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2d1"	"N"	7	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2d1"	"N"	7	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2+(64)"	"N"	5	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"D1"	"D1a*"	2	"D1"	"D"	"D1"	"D"	"D"	"D"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C"	"C1b*3"	3	"C"	"C"	"C1"	"C"	"M8"	"M8"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"D1"	"D4"	1	"D1"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2"	"N"	4	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"C"	"C"	0	"C"	"C"	"C"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2+(64)+@153"	"N"	6	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B2y"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2+(64)+@153"	"N"	6	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2+(64)+@153"	"A2q1"	3	"A2"	"A"	"A2"	"A"	"A"	"A"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2+(64)+@153"	"N"	6	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"L3f1b+16292+150*"	"L3f1"	4	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2"	"B2b2"	2	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2+(64)+@16111"	"A12a"	6	"A2"	"A"	"A12"	"A"	"A"	"A"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"A2+(64)"	"N"	5	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B2b"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C1d1"	"C1d1"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2e"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"D1a1"	"D4"	3	"D1"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"D1a1"	"D4"	3	"D1"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"D1a1"	"D4"	3	"D1"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"A2ap"	"N"	7	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2w1*2"	"A2w1*2"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2o"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2ap"	"Y"	9	"A2"	"A"	"Y"	"Y"	"A"	"N9"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2w1"	"A2w1*2"	1	"A2"	"A"	"A2"	"A"	"A"	"A"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D1"	"D4"	1	"D1"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"A2+(64)"	"N"	5	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2m"	"A2m"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2+(64)"	"N"	5	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2+(64)"	"N9a2a2"	11	"A2"	"A"	"N9"	"N"	"A"	"N9"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2m*2"	"A2m"	1	"A2"	"A"	"A2"	"A"	"A"	"A"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C"	"C1c"	2	"C"	"C"	"C1"	"C"	"M8"	"M8"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"A2+(64)"	"N"	5	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2"	"N9a2a2"	10	"A2"	"A"	"N9"	"N"	"A"	"N9"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2w1"	"A2w1*2"	1	"A2"	"A"	"A2"	"A"	"A"	"A"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2m*2"	"A2m"	1	"A2"	"A"	"A2"	"A"	"A"	"A"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2w1*2"	"A2w1*2"	0	"A2"	"A"	"A2"	"A"	"A"	"A"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C1b*1"	"C1b*1"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"D1e"	"D1e"	0	"D1"	"D"	"D1"	"D"	"D"	"D"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"D1"	"D4"	1	"D1"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"D1f1"	"D4"	3	"D1"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"D1e"	"D1e"	0	"D1"	"D"	"D1"	"D"	"D"	"D"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"D1e"	"D1e"	0	"D1"	"D"	"D1"	"D"	"D"	"D"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C1c1a"	"C1c1"	1	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C1b11*2"	"C1b11*2"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C1b11*2"	"C1b11*2"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2+(64)+@153"	"N"	6	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"C1b11*2"	"C1b11*2"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C1c5"	"C1c"	1	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C1c5"	"C1c"	1	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C1b11*2"	"C1b11*2"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"H1ba"	"H3k"	5	"H1"	"H"	"H3"	"H"	"HV"	"HV"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"B2a4a1"	"B2"	4	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2*1"	"N"	5	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U6d3a"	"U6d3a"	0	"U6"	"U"	"U6"	"U"	"UK"	"UK"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"B2"	"B2"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"H1ah"	"H1"	1	"H1"	"H"	"H1"	"H"	"HV"	"HV"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2*1"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C1b12"	"C1b12"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C1b11"	"C"	3	"C1"	"C"	"C"	"C"	"M8"	"M8"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"A2m*1"	"A2m"	1	"A2"	"A"	"A2"	"A"	"A"	"A"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D1h1"	"D1h1"	0	"D1"	"D"	"D1"	"D"	"D"	"D"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"A2ak*"	"N"	7	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B2a1"	"B2"	2	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"A2d1a"	"N"	8	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2+(64)*3"	"N"	6	"A2"	"A"	"N"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A2h1"	"N7b"	9	"A2"	"A"	"N7"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U5b1f1a"	"U5b"	4	"U5"	"U"	"U5"	"U"	"UK"	"UK"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2x"	"B2x"	0	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"H2a5a1"	"H2a5a"	1	"H2"	"H"	"H2"	"H"	"HV"	"HV"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B2t"	"B2"	1	"B2"	"B"	"B2"	"B"	"B"	"B"	"PsychArray_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D1d2"	"D4"	3	"D1"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"C1c1b"	"C1c1b"	0	"C1"	"C"	"C1"	"C"	"M8"	"M8"	"PsychArray_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"D1d2"	"D4"	3	"D1"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"D1"	"D4"	1	"D1"	"D"	"D4"	"D"	"D"	"D"	"PsychArray_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"A2+(64)"	"N3"	6	"A2"	"A"	"N3"	"N"	"A"	"N*"	"PsychArray_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
